transaction_id,timestamp,branch,item,category,qty,unit_price,line_total,ticket_total,discount,tax,void,comp,refund,payment_method,staff
T20260117-00010,2026-01-17T09:00:00,MAIN,Mocha,beverage,1,24.00,24.00,59.00,0.00,8.85,0,0,0,mastercard,S003
T20260117-00011,2026-01-17T18:08:00,MAIN,Iced Americano,other,1,16.00,16.00,34.00,0.00,5.10,0,0,0,mastercard,S005
T20260117-00011,2026-01-17T18:08:00,MAIN,Latte,beverage,1,18.00,18.00,34.00,0.00,5.10,0,0,0,mastercard,S005
T20260117-00012,2026-01-17T14:01:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,visa,S005
T20260117-00013,2026-01-17T12:33:00,MAIN,Croissant,other,1,14.00,14.00,36.00,0.00,5.40,0,0,0,cash,S004
T20260117-00013,2026-01-17T12:33:00,MAIN,Flat White,other,1,22.00,22.00,36.00,0.00,5.40,0,0,0,cash,S004
T20260117-00014,2026-01-17T10:00:00,MAIN,Flat White,other,1,22.00,22.00,40.00,0.00,6.00,0,0,0,mastercard,S003
T20260117-00014,2026-01-17T10:00:00,MAIN,Latte,beverage,1,18.00,18.00,40.00,0.00,6.00,0,0,0,mastercard,S003
T20260117-00015,2026-01-17T19:59:00,MAIN,Croissant,other,1,14.00,14.00,180.00,0.00,27.00,0,0,0,cash,S003
T20260117-00015,2026-01-17T19:59:00,MAIN,Matcha Latte,beverage,2,26.00,52.00,180.00,0.00,27.00,0,0,0,cash,S003
T20260117-00015,2026-01-17T19:59:00,MAIN,Mocha,beverage,1,24.00,24.00,180.00,0.00,27.00,0,0,0,cash,S003
T20260117-00015,2026-01-17T19:59:00,MAIN,Breakfast Set,food,2,45.00,90.00,180.00,0.00,27.00,0,0,0,cash,S003
T20260118-00016,2026-01-18T18:46:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,visa,S001
T20260118-00017,2026-01-18T21:25:00,MAIN,Cappuccino,other,1,20.00,20.00,143.00,0.00,21.45,0,0,0,cash,S004
T20260118-00017,2026-01-18T21:25:00,MAIN,Matcha Latte,beverage,3,26.00,78.00,143.00,0.00,21.45,0,0,0,cash,S004
T20260118-00017,2026-01-18T21:25:00,MAIN,Breakfast Set,food,1,45.00,45.00,143.00,0.00,21.45,0,0,0,cash,S004
T20260118-00018,2026-01-18T12:42:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,101.00,0.00,15.15,0,0,0,cash,S002
T20260118-00018,2026-01-18T12:42:00,MAIN,Croissant,other,1,14.00,14.00,101.00,0.00,15.15,0,0,0,cash,S002
T20260118-00018,2026-01-18T12:42:00,MAIN,Breakfast Set,food,1,45.00,45.00,101.00,0.00,15.15,0,0,0,cash,S002
T20260118-00018,2026-01-18T12:42:00,MAIN,Iced Americano,other,1,16.00,16.00,101.00,0.00,15.15,0,0,0,cash,S002
T20260118-00019,2026-01-18T19:36:00,MAIN,Iced Americano,other,1,16.00,16.00,107.00,0.00,16.05,0,0,0,cash,S001
T20260118-00019,2026-01-18T19:36:00,MAIN,Flat White,other,1,22.00,22.00,107.00,0.00,16.05,0,0,0,cash,S001
T20260118-00019,2026-01-18T19:36:00,MAIN,Breakfast Set,food,1,45.00,45.00,107.00,0.00,16.05,0,0,0,cash,S001
T20260118-00019,2026-01-18T19:36:00,MAIN,Mocha,beverage,1,24.00,24.00,107.00,0.00,16.05,0,0,0,cash,S001
T20260118-00020,2026-01-18T13:03:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,mastercard,S002
T20260118-00021,2026-01-18T11:40:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,mastercard,S003
T20260118-00022,2026-01-18T18:13:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,visa,S005
T20260118-00023,2026-01-18T18:22:00,MAIN,Latte,beverage,1,18.00,18.00,44.00,0.00,6.60,0,0,0,visa,S005
T20260118-00023,2026-01-18T18:22:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,44.00,0.00,6.60,0,0,0,visa,S005
T20260118-00024,2026-01-18T11:21:00,MAIN,Dessert of Day,other,1,28.00,28.00,72.00,0.00,10.80,0,0,0,apple_pay,S001
T20260118-00024,2026-01-18T11:21:00,MAIN,Flat White,other,2,22.00,44.00,72.00,0.00,10.80,0,0,0,apple_pay,S001
T20260118-00025,2026-01-18T14:31:00,MAIN,Cappuccino,other,1,20.00,20.00,39.00,0.00,5.85,0,0,0,cash,S003
T20260118-00025,2026-01-18T14:31:00,MAIN,Bottled Water,other,1,5.00,5.00,39.00,0.00,5.85,0,0,0,cash,S003
T20260118-00025,2026-01-18T14:31:00,MAIN,Croissant,other,1,14.00,14.00,39.00,0.00,5.85,0,0,0,cash,S003
T20260118-00026,2026-01-18T11:41:00,MAIN,Latte,beverage,2,18.00,36.00,131.00,0.00,19.65,0,0,0,cash,S004
T20260118-00026,2026-01-18T11:41:00,MAIN,Bottled Water,other,1,5.00,5.00,131.00,0.00,19.65,0,0,0,cash,S004
T20260118-00026,2026-01-18T11:41:00,MAIN,Breakfast Set,food,2,45.00,90.00,131.00,0.00,19.65,0,0,0,cash,S004
T20260118-00027,2026-01-18T18:41:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,102.00,0.00,15.30,0,0,0,mastercard,S002
T20260118-00027,2026-01-18T18:41:00,MAIN,Iced Americano,other,1,16.00,16.00,102.00,0.00,15.30,0,0,0,mastercard,S002
T20260118-00027,2026-01-18T18:41:00,MAIN,Mocha,beverage,1,24.00,24.00,102.00,0.00,15.30,0,0,0,mastercard,S002
T20260118-00027,2026-01-18T18:41:00,MAIN,Mocha,beverage,1,24.00,24.00,102.00,0.00,15.30,0,0,0,mastercard,S002
T20260118-00028,2026-01-18T13:00:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,150.00,0.00,22.50,0,0,0,visa,S004
T20260118-00028,2026-01-18T13:00:00,MAIN,Flat White,other,1,22.00,22.00,150.00,0.00,22.50,0,0,0,visa,S004
T20260118-00028,2026-01-18T13:00:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,150.00,0.00,22.50,0,0,0,visa,S004
T20260118-00028,2026-01-18T13:00:00,MAIN,Croissant,other,1,14.00,14.00,150.00,0.00,22.50,0,0,0,visa,S004
T20260119-00029,2026-01-19T20:31:00,MAIN,Breakfast Set,food,2,45.00,90.00,90.00,0.00,13.50,0,0,0,cash,S002
T20260119-00030,2026-01-19T11:18:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,92.00,0.00,13.80,0,0,0,visa,S001
T20260119-00030,2026-01-19T11:18:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,92.00,0.00,13.80,0,0,0,visa,S001
T20260119-00030,2026-01-19T11:18:00,MAIN,Iced Americano,other,1,16.00,16.00,92.00,0.00,13.80,0,0,0,visa,S001
T20260119-00031,2026-01-19T19:31:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,66.00,0.00,9.90,0,0,0,mastercard,S004
T20260119-00031,2026-01-19T19:31:00,MAIN,Dessert of Day,other,1,28.00,28.00,66.00,0.00,9.90,0,0,0,mastercard,S004
T20260119-00032,2026-01-19T20:58:00,MAIN,Cappuccino,other,1,20.00,20.00,30.00,0.00,4.50,0,0,0,apple_pay,S002
T20260119-00032,2026-01-19T20:58:00,MAIN,Bottled Water,other,2,5.00,10.00,30.00,0.00,4.50,0,0,0,apple_pay,S002
T20260119-00033,2026-01-19T10:37:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,visa,S002
T20260119-00034,2026-01-19T10:56:00,MAIN,Croissant,other,1,14.00,14.00,75.00,0.00,11.25,0,0,0,mastercard,S003
T20260119-00034,2026-01-19T10:56:00,MAIN,Iced Americano,other,1,16.00,16.00,75.00,0.00,11.25,0,0,0,mastercard,S003
T20260119-00034,2026-01-19T10:56:00,MAIN,Breakfast Set,food,1,45.00,45.00,75.00,0.00,11.25,0,0,0,mastercard,S003
T20260119-00035,2026-01-19T10:28:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,52.00,0.00,7.80,0,0,0,mastercard,S003
T20260119-00035,2026-01-19T10:28:00,MAIN,Croissant,other,1,14.00,14.00,52.00,0.00,7.80,0,0,0,mastercard,S003
T20260119-00036,2026-01-19T17:14:00,MAIN,Flat White,other,1,22.00,22.00,80.00,0.00,12.00,0,0,0,mastercard,S003
T20260119-00036,2026-01-19T17:14:00,MAIN,Iced Americano,other,1,16.00,16.00,80.00,0.00,12.00,0,0,0,mastercard,S003
T20260119-00036,2026-01-19T17:14:00,MAIN,Croissant,other,2,14.00,28.00,80.00,0.00,12.00,0,0,0,mastercard,S003
T20260119-00036,2026-01-19T17:14:00,MAIN,Croissant,other,1,14.00,14.00,80.00,0.00,12.00,0,0,0,mastercard,S003
T20260119-00037,2026-01-19T18:45:00,MAIN,Iced Americano,other,2,16.00,32.00,32.00,0.00,4.80,0,0,0,cash,S002
T20260119-00038,2026-01-19T12:37:00,MAIN,Mocha,beverage,1,24.00,24.00,84.00,0.00,12.60,0,0,0,cash,S003
T20260119-00038,2026-01-19T12:37:00,MAIN,Flat White,other,1,22.00,22.00,84.00,0.00,12.60,0,0,0,cash,S003
T20260119-00038,2026-01-19T12:37:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,84.00,0.00,12.60,0,0,0,cash,S003
T20260119-00039,2026-01-19T10:05:00,MAIN,Latte,beverage,1,18.00,18.00,34.00,0.00,5.10,0,0,0,cash,S001
T20260119-00039,2026-01-19T10:05:00,MAIN,Iced Americano,other,1,16.00,16.00,34.00,0.00,5.10,0,0,0,cash,S001
T20260119-00040,2026-01-19T10:12:00,MAIN,Iced Americano,other,1,16.00,16.00,30.00,0.00,4.50,0,0,0,visa,S001
T20260119-00040,2026-01-19T10:12:00,MAIN,Croissant,other,1,14.00,14.00,30.00,0.00,4.50,0,0,0,visa,S001
T20260119-00041,2026-01-19T16:31:00,MAIN,Bottled Water,other,2,5.00,10.00,73.00,0.00,10.95,0,0,0,cash,S001
T20260119-00041,2026-01-19T16:31:00,MAIN,Latte,beverage,1,18.00,18.00,73.00,0.00,10.95,0,0,0,cash,S001
T20260119-00041,2026-01-19T16:31:00,MAIN,Breakfast Set,food,1,45.00,45.00,73.00,0.00,10.95,0,0,0,cash,S001
T20260119-00042,2026-01-19T17:38:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,96.00,0.00,14.40,0,0,0,cash,S002
T20260119-00042,2026-01-19T17:38:00,MAIN,Iced Americano,other,1,16.00,16.00,96.00,0.00,14.40,0,0,0,cash,S002
T20260119-00042,2026-01-19T17:38:00,MAIN,Flat White,other,1,22.00,22.00,96.00,0.00,14.40,0,0,0,cash,S002
T20260119-00042,2026-01-19T17:38:00,MAIN,Cappuccino,other,1,20.00,20.00,96.00,0.00,14.40,0,0,0,cash,S002
T20260119-00043,2026-01-19T18:09:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,52.00,0.00,7.80,0,0,0,mastercard,S004
T20260119-00043,2026-01-19T18:09:00,MAIN,Croissant,other,1,14.00,14.00,52.00,0.00,7.80,0,0,0,mastercard,S004
T20260120-00044,2026-01-20T15:22:00,MAIN,Breakfast Set,food,1,45.00,45.00,45.00,0.00,6.75,0,0,0,mada,S001
T20260120-00045,2026-01-20T09:56:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,cash,S005
T20260120-00046,2026-01-20T19:01:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,42.00,0.00,6.30,0,0,0,cash,S002
T20260120-00046,2026-01-20T19:01:00,MAIN,Iced Americano,other,1,16.00,16.00,42.00,0.00,6.30,0,0,0,cash,S002
T20260120-00047,2026-01-20T10:52:00,MAIN,Croissant,other,2,14.00,28.00,28.00,0.00,4.20,0,0,0,cash,S002
T20260120-00048,2026-01-20T09:00:00,MAIN,Latte,beverage,2,18.00,36.00,50.00,0.00,7.50,0,0,0,apple_pay,S001
T20260120-00048,2026-01-20T09:00:00,MAIN,Croissant,other,1,14.00,14.00,50.00,0.00,7.50,0,0,0,apple_pay,S001
T20260120-00049,2026-01-20T15:50:00,MAIN,Chicken Sandwich,food,3,38.00,114.00,114.00,0.00,17.10,0,0,0,cash,S002
T20260120-00050,2026-01-20T20:51:00,MAIN,Mocha,beverage,1,24.00,24.00,50.00,0.00,7.50,0,0,0,apple_pay,S005
T20260120-00050,2026-01-20T20:51:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,50.00,0.00,7.50,0,0,0,apple_pay,S005
T20260120-00051,2026-01-20T19:37:00,MAIN,Iced Americano,other,1,16.00,16.00,81.00,0.00,12.15,0,0,0,apple_pay,S002
T20260120-00051,2026-01-20T19:37:00,MAIN,Cappuccino,other,1,20.00,20.00,81.00,0.00,12.15,0,0,0,apple_pay,S002
T20260120-00051,2026-01-20T19:37:00,MAIN,Bottled Water,other,1,5.00,5.00,81.00,0.00,12.15,0,0,0,apple_pay,S002
T20260120-00051,2026-01-20T19:37:00,MAIN,Cappuccino,other,2,20.00,40.00,81.00,0.00,12.15,0,0,0,apple_pay,S002
T20260120-00052,2026-01-20T17:11:00,MAIN,Flat White,other,1,22.00,22.00,76.00,0.00,11.40,0,0,0,cash,S002
T20260120-00052,2026-01-20T17:11:00,MAIN,Flat White,other,1,22.00,22.00,76.00,0.00,11.40,0,0,0,cash,S002
T20260120-00052,2026-01-20T17:11:00,MAIN,Iced Americano,other,2,16.00,32.00,76.00,0.00,11.40,0,0,0,cash,S002
T20260120-00053,2026-01-20T14:14:00,MAIN,Latte,beverage,1,18.00,18.00,34.00,0.00,5.10,0,0,0,cash,S002
T20260120-00053,2026-01-20T14:14:00,MAIN,Iced Americano,other,1,16.00,16.00,34.00,0.00,5.10,0,0,0,cash,S002
T20260120-00054,2026-01-20T20:08:00,MAIN,Flat White,other,1,22.00,22.00,50.00,0.00,7.50,0,0,0,cash,S002
T20260120-00054,2026-01-20T20:08:00,MAIN,Dessert of Day,other,1,28.00,28.00,50.00,0.00,7.50,0,0,0,cash,S002
T20260120-00055,2026-01-20T12:50:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,cash,S001
T20260120-00056,2026-01-20T17:33:00,MAIN,Breakfast Set,food,1,45.00,45.00,129.00,0.00,19.35,0,0,0,visa,S003
T20260120-00056,2026-01-20T17:33:00,MAIN,Flat White,other,3,22.00,66.00,129.00,0.00,19.35,0,0,0,visa,S003
T20260120-00056,2026-01-20T17:33:00,MAIN,Latte,beverage,1,18.00,18.00,129.00,0.00,19.35,0,0,0,visa,S003
T20260120-00057,2026-01-20T10:00:00,MAIN,Iced Americano,other,1,16.00,16.00,36.00,0.00,5.40,0,0,0,mada,S003
T20260120-00057,2026-01-20T10:00:00,MAIN,Cappuccino,other,1,20.00,20.00,36.00,0.00,5.40,0,0,0,mada,S003
T20260121-00058,2026-01-21T19:30:00,MAIN,Flat White,other,1,22.00,22.00,85.00,0.00,12.75,0,0,1,cash,S005
T20260121-00058,2026-01-21T19:30:00,MAIN,Latte,beverage,1,18.00,18.00,85.00,0.00,12.75,0,0,1,cash,S005
T20260121-00058,2026-01-21T19:30:00,MAIN,Breakfast Set,food,1,45.00,45.00,85.00,0.00,12.75,0,0,1,cash,S005
T20260121-00059,2026-01-21T13:47:00,MAIN,Latte,beverage,1,18.00,18.00,63.00,0.00,9.45,0,0,0,mada,S003
T20260121-00059,2026-01-21T13:47:00,MAIN,Breakfast Set,food,1,45.00,45.00,63.00,0.00,9.45,0,0,0,mada,S003
T20260121-00060,2026-01-21T12:15:00,MAIN,Latte,beverage,1,18.00,18.00,56.00,0.00,8.40,0,0,0,cash,S004
T20260121-00060,2026-01-21T12:15:00,MAIN,Flat White,other,1,22.00,22.00,56.00,0.00,8.40,0,0,0,cash,S004
T20260121-00060,2026-01-21T12:15:00,MAIN,Iced Americano,other,1,16.00,16.00,56.00,0.00,8.40,0,0,0,cash,S004
T20260121-00061,2026-01-21T16:51:00,MAIN,Latte,beverage,1,18.00,18.00,46.00,0.00,6.90,0,0,0,mastercard,S003
T20260121-00061,2026-01-21T16:51:00,MAIN,Dessert of Day,other,1,28.00,28.00,46.00,0.00,6.90,0,0,0,mastercard,S003
T20260121-00062,2026-01-21T08:17:00,MAIN,Mocha,beverage,1,24.00,24.00,50.00,0.00,7.50,0,0,0,cash,S001
T20260121-00062,2026-01-21T08:17:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,50.00,0.00,7.50,0,0,0,cash,S001
T20260121-00063,2026-01-21T19:46:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,26.00,0.00,3.90,0,0,0,cash,S001
T20260121-00064,2026-01-21T19:08:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,38.00,0.00,5.70,0,0,0,cash,S004
T20260121-00065,2026-01-21T18:52:00,MAIN,Croissant,other,1,14.00,14.00,59.00,0.00,8.85,0,0,0,mada,S001
T20260121-00065,2026-01-21T18:52:00,MAIN,Breakfast Set,food,1,45.00,45.00,59.00,0.00,8.85,0,0,0,mada,S001
T20260121-00066,2026-01-21T18:14:00,MAIN,Iced Americano,other,1,16.00,16.00,174.00,0.00,26.10,0,0,0,cash,S003
T20260121-00066,2026-01-21T18:14:00,MAIN,Chicken Sandwich,food,3,38.00,114.00,174.00,0.00,26.10,0,0,0,cash,S003
T20260121-00066,2026-01-21T18:14:00,MAIN,Mocha,beverage,1,24.00,24.00,174.00,0.00,26.10,0,0,0,cash,S003
T20260121-00066,2026-01-21T18:14:00,MAIN,Cappuccino,other,1,20.00,20.00,174.00,0.00,26.10,0,0,0,cash,S003
T20260121-00067,2026-01-21T14:54:00,MAIN,Mocha,beverage,1,24.00,24.00,66.00,0.00,9.90,0,0,0,cash,S005
T20260121-00067,2026-01-21T14:54:00,MAIN,Croissant,other,3,14.00,42.00,66.00,0.00,9.90,0,0,0,cash,S005
T20260121-00068,2026-01-21T19:32:00,MAIN,Breakfast Set,food,1,45.00,45.00,117.00,0.00,17.55,0,0,0,cash,S005
T20260121-00068,2026-01-21T19:32:00,MAIN,Latte,beverage,2,18.00,36.00,117.00,0.00,17.55,0,0,0,cash,S005
T20260121-00068,2026-01-21T19:32:00,MAIN,Croissant,other,1,14.00,14.00,117.00,0.00,17.55,0,0,0,cash,S005
T20260121-00068,2026-01-21T19:32:00,MAIN,Flat White,other,1,22.00,22.00,117.00,0.00,17.55,0,0,0,cash,S005
T20260121-00069,2026-01-21T13:39:00,MAIN,Flat White,other,1,22.00,22.00,22.00,0.00,3.30,1,0,0,cash,S004
T20260121-00070,2026-01-21T11:47:00,MAIN,Iced Americano,other,1,16.00,16.00,34.00,0.00,5.10,0,0,0,mastercard,S005
T20260121-00070,2026-01-21T11:47:00,MAIN,Latte,beverage,1,18.00,18.00,34.00,0.00,5.10,0,0,0,mastercard,S005
T20260121-00071,2026-01-21T15:44:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,cash,S001
T20260121-00072,2026-01-21T10:22:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,apple_pay,S002
T20260121-00073,2026-01-21T14:31:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,76.00,0.00,11.40,0,0,0,cash,S002
T20260121-00073,2026-01-21T14:31:00,MAIN,Dessert of Day,other,1,28.00,28.00,76.00,0.00,11.40,0,0,0,cash,S002
T20260121-00073,2026-01-21T14:31:00,MAIN,Bottled Water,other,2,5.00,10.00,76.00,0.00,11.40,0,0,0,cash,S002
T20260122-00074,2026-01-22T19:55:00,MAIN,Bottled Water,other,1,5.00,5.00,5.00,0.00,0.75,0,0,0,cash,S002
T20260122-00075,2026-01-22T11:31:00,MAIN,Croissant,other,3,14.00,42.00,132.00,0.00,19.80,0,0,0,mada,S002
T20260122-00075,2026-01-22T11:31:00,MAIN,Mocha,beverage,2,24.00,48.00,132.00,0.00,19.80,0,0,0,mada,S002
T20260122-00075,2026-01-22T11:31:00,MAIN,Croissant,other,1,14.00,14.00,132.00,0.00,19.80,0,0,0,mada,S002
T20260122-00075,2026-01-22T11:31:00,MAIN,Dessert of Day,other,1,28.00,28.00,132.00,0.00,19.80,0,0,0,mada,S002
T20260122-00076,2026-01-22T14:05:00,MAIN,Croissant,other,1,14.00,14.00,38.00,0.00,5.70,0,0,0,cash,S002
T20260122-00076,2026-01-22T14:05:00,MAIN,Croissant,other,1,14.00,14.00,38.00,0.00,5.70,0,0,0,cash,S002
T20260122-00076,2026-01-22T14:05:00,MAIN,Bottled Water,other,2,5.00,10.00,38.00,0.00,5.70,0,0,0,cash,S002
T20260122-00077,2026-01-22T14:55:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,visa,S001
T20260122-00078,2026-01-22T17:56:00,MAIN,Flat White,other,2,22.00,44.00,92.00,0.00,13.80,0,0,0,mastercard,S001
T20260122-00078,2026-01-22T17:56:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,92.00,0.00,13.80,0,0,0,mastercard,S001
T20260122-00078,2026-01-22T17:56:00,MAIN,Flat White,other,1,22.00,22.00,92.00,0.00,13.80,0,0,0,mastercard,S001
T20260122-00079,2026-01-22T18:41:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,cash,S003
T20260122-00080,2026-01-22T10:33:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,152.00,0.00,22.80,0,0,0,cash,S003
T20260122-00080,2026-01-22T10:33:00,MAIN,Flat White,other,1,22.00,22.00,152.00,0.00,22.80,0,0,0,cash,S003
T20260122-00080,2026-01-22T10:33:00,MAIN,Dessert of Day,other,1,28.00,28.00,152.00,0.00,22.80,0,0,0,cash,S003
T20260122-00080,2026-01-22T10:33:00,MAIN,Chicken Sandwich,food,2,38.00,76.00,152.00,0.00,22.80,0,0,0,cash,S003
T20260122-00081,2026-01-22T11:33:00,MAIN,Mocha,beverage,1,24.00,24.00,69.00,0.00,10.35,0,0,0,visa,S002
T20260122-00081,2026-01-22T11:33:00,MAIN,Breakfast Set,food,1,45.00,45.00,69.00,0.00,10.35,0,0,0,visa,S002
T20260122-00082,2026-01-22T10:22:00,MAIN,Latte,beverage,1,18.00,18.00,18.00,0.00,2.70,0,0,0,mastercard,S004
T20260122-00083,2026-01-22T18:54:00,MAIN,Latte,beverage,1,18.00,18.00,79.00,0.00,11.85,0,0,0,mastercard,S005
T20260122-00083,2026-01-22T18:54:00,MAIN,Breakfast Set,food,1,45.00,45.00,79.00,0.00,11.85,0,0,0,mastercard,S005
T20260122-00083,2026-01-22T18:54:00,MAIN,Iced Americano,other,1,16.00,16.00,79.00,0.00,11.85,0,0,0,mastercard,S005
T20260122-00084,2026-01-22T14:26:00,MAIN,Bottled Water,other,1,5.00,5.00,71.00,0.00,10.65,0,0,0,mada,S003
T20260122-00084,2026-01-22T14:26:00,MAIN,Dessert of Day,other,1,28.00,28.00,71.00,0.00,10.65,0,0,0,mada,S003
T20260122-00084,2026-01-22T14:26:00,MAIN,Chicken Sandwich,food,1,38.00,38.00,71.00,0.00,10.65,0,0,0,mada,S003
T20260122-00085,2026-01-22T10:31:00,MAIN,Dessert of Day,other,1,28.00,28.00,54.00,0.00,8.10,0,0,0,mada,S005
T20260122-00085,2026-01-22T10:31:00,MAIN,Matcha Latte,beverage,1,26.00,26.00,54.00,0.00,8.10,0,0,0,mada,S005
T20260123-00086,2026-01-23T11:15:00,MAIN,Mocha,beverage,1,24.00,24.00,56.00,0.00,8.40,0,0,0,cash,S005
T20260123-00086,2026-01-23T11:15:00,MAIN,Iced Americano,other,2,16.00,32.00,56.00,0.00,8.40,0,0,0,cash,S005
T20260123-00087,2026-01-23T11:37:00,MAIN,Cappuccino,other,1,20.00,20.00,20.00,0.00,3.00,0,0,0,apple_pay,S004
T20260123-00088,2026-01-23T15:27:00,MAIN,Flat White,other,3,22.00,66.00,66.00,0.00,9.90,0,0,0,cash,S004
T20260123-00089,2026-01-23T09:57:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,cash,S002
T20260123-00090,2026-01-23T16:00:00,MAIN,Croissant,other,1,14.00,14.00,14.00,0.00,2.10,0,0,0,cash,S002
